Product Review ID,Title,rating,detail_review,upvote,downvote,combinedSentiment,sentiment,RatingCategory,review_trueness,prs
276,Terrific purchase,5.0,"This is after 6 days of usage. Very nice product, comes with preloaded windows and office. Hassle free registration on vendors website. Lenovo warranty was incorrect but got updated without issues from Lenovo by just raising a request from their app on laptop and sharing invoice.Smooth operations with good battery life around 4-5 hours if you are coding or doing regular tasks, I am not much a gaming person so cant say about it.",0,0,0.68555,Positive,Excellent,,0.0
276,Highly recommended,5.0,Very good laptop.I have been using this laptop since last 1 month.No issue faced till now.Battery backup is of around 6-7 hours.Display is nice.Fingerprint sensor works really fast.You can go for it.,0,0,0.38215,Positive,Excellent,,0.0
276,Mind-blowing purchase,5.0,Best product I ever had,0,0,0.31845,Positive,Excellent,,0.0
276,Worth every penny,5.0,very nice product with good configuration,0,1,0.47204999999999997,Positive,Excellent,0.0,0.0
277,Value-for-money,4.0,Nice,34,8,0.21075,Positive,Good,0.8095238095238095,0.8095238095238095
277,Worth every penny,5.0,"It has just 60Hz refresh rate.And 1.7gh base ram.Rest features are out of the box.If you can afford external display, it will be heaven with a thunderbolt type C support.",96,38,0.47235000000000005,Positive,Excellent,0.7164179104477612,0.33840000000000003
277,Excellent,5.0,"This one is absolutely value for money. i5 12Gen is very very good at this price point. You will not get any lag in the performance. Now comes to the gaming, RTX3050 is a good graphics card at this point, you can play all good games in medium settings. You will get decent fps (varies 45-60Fps). Fifa, Minecraft you can run it in high graphics, also you can leverage Ray tracing as it is a RTX series card. Overall very happy with the purchase. Last but not the least this one has a good screen fo...",85,33,0.75745,Positive,Excellent,0.7203389830508474,0.5456207627118643
277,Very Good,4.0,Excellent,31,9,0.5323,Positive,Good,0.775,0.775
277,Does a perfect laptop exist ? 🥰🥰🥰🥰🥰🥰,5.0,"Wanted a laptop with slim looks yet can game some. Got it latest cpu 12th gen and rtx card which by dlss and RT is future proof atleast for 5-6 years now. Even more for me as I am not an extensive gamer. Flooded with ports and thunderbolt was cherry on top. Things I have compromised which doesn't matter to me is screen is not 144 or 120hz ( casual, gamepad couch potato) 60 hz works fine, sound is bit less ( anyways don't prefer native speakers), battery is 3-5 hrs depending on usage which is...",18,4,0.5434,Positive,Excellent,0.8181818181818182,0.8181818181818182
277,Terrible product,,"I faced following problem:1) Laptop starts only when it is plugged in.2) Laptop fan runs even in sleep mode.I have used this laptop 4 months out which it spend 3 and half month under repair, for repairng fan and battery🤬🤬🤬READ MORE",6,0,0.04035,Positive,Invalid Rating,1.0,1.0
277,Wonderful,4.0,"Apart from display, this laptop has the best specs at this price point, decent performance and good speakers, alluminium top cover, and can open it with one finger.",34,12,0.70395,Positive,Good,0.7391304347826086,0.5203108695652173
277,Excellent,5.0,I would have liked to rate it 11 out of 10 in terms of value for money its sooo good for the price,8,1,0.68415,Positive,Excellent,0.8888888888888888,0.8888888888888888
277,Awesome,5.0,Charging port seems to be a little rigid and needs some extra force to insert charging pin.. Rest the laptop is worth every penny we spent! Battery seems to drain a bit faster when not plugged in.. Future updates may eventually solve it. Installation seems buttery smooth.. Apt for high end programming and mid-level gaming!,11,3,0.5487500000000001,Positive,Excellent,0.7857142857142857,0.7857142857142857
277,Excellent with this price no one can u give this product,5.0,Awsomeeee producat and it is beastttttt,4,0,0.1806,Positive,Excellent,1.0,1.0
278,Terrific purchase,5.0,Awsome Product. 1. Powerful Processor 💪2. Good Display3. Average for gaming 4. Speaker is not much good as expectedBut this is beast laptop for Programmers. I'm a Software Engineer and i bought this laptop for coding. Microsoft Visual C++ working fine I will update my review after 1 month if I face some issues.,172,27,0.55045,Positive,Excellent,0.864321608040201,0.864321608040201
278,Simply awesome,5.0,First laptop 💻😍Design is good but plastic body so handle carefullyBattery backup is mediocre Performance awesomeDisplay is decent but except front view other sides dullI bought this for coding so overall goodYou can ignore all the cons for HP brand value ✌️,52,7,0.4136,Positive,Excellent,0.8813559322033898,0.8813559322033898
278,Worth the money,5.0,Product is good. It dont heat up very fast. I have been using it since last month. However company say that its battery🔋runs upto 8hr but its not its just 4 hr or less than that and yaa its look is good and nice back lit. U can go for it. Value for money 8 out of 10.,57,9,0.5690500000000001,Positive,Excellent,0.8636363636363636,0.8636363636363636
278,Best in the market!,5.0,"Very nice👍😊... I am very happy to buy this laptop.. All things and information, working, battery, sound.. Excellent 💯👍...     I absorbed everything is good 👍... Don't think too much.. Buy this... Hurry up...",54,13,0.7802,Positive,Excellent,0.8059701492537313,0.8059701492537313
278,Good quality product,4.0,Awesome laptop backlit is good 😊,17,2,0.6154999999999999,Positive,Good,0.8947368421052632,0.8947368421052632
278,Unsatisfactory,,Received defective product.. Flipkart not accepting the replacement . Due to which I lose nearly 9000 on further purchase... Worst experience with flipkart.. Even hp customer support. Also.. I never expect such horrible experience from HP AND flipkart both..READ MORE,33,7,-0.37285,Negative,Invalid Rating,0.825,0.825
278,Delightful,4.0,"As expected, battery backup is a bit very low and everything else is fine",12,1,0.2173,Positive,Good,0.9230769230769231,0.9230769230769231
278,Does the job,3.0,Overall performance is Good but battery 🔋 backup is quit low giving 2.5 hours battery backup .but I seen a heating of laptop is quick after 1/2 hour use 😔,33,9,0.17,Positive,Average,0.7857142857142857,0.7857142857142857
278,Super!,5.0,Brilliant.. 10 days use after I review.. everything is excellent no cheating..i checked everything speaker.. display.. windows. warranty..new product .. hardware software.. battery 🔋.. everything is outstanding performance..but camera average chalega...Thanks Flipkart...😍 awesome delivery.. price is also good Flipkart..,10,1,0.781,Positive,Excellent,0.9090909090909091,0.9090909090909091
278,Highly recommended,5.0,This is Wonderfull product all features are good and i am very happy this laptop battery backup was poor apart from it all featurs are good,9,0,0.52145,Positive,Excellent,1.0,1.0
279,Wonderful,4.0,Good performance and features 👍,38,1,0.50615,Positive,Good,0.9743589743589743,0.9743589743589743
279,Great product,5.0,"The battery is unbelievable. Easily works for more than 8+ hours when I am just browsing and making notes. This is why I had gone with Ryzen instead of Intel. The performance has been perfect as well. Takes 5 seconds to switch on. Comes with a fingerprint scanner in the 16GB ram model(which I got for 49K thanks to the credit cards in summer sale). Totally worth it if you can get it within 53k in my opinion. Perfect for students, gives you a premium look and easily goes inside the bag. Bigger ...",92,11,0.79615,Positive,Excellent,0.8932038834951457,0.8932038834951457
279,Terrific purchase,5.0,"This is totally amazing device as wellas it provide plethora of features such as* Good battery backup (4-5 hours)* 400 nits display quality * back light keyboard * excellent RYZEN 5 processor * 16 GB ram and many more Moreover, the look of this hp pavilion is very versatile and attractiveLastly, I sad that Flipkart service is great as per my expectations Thanks you flipkart and Ekart team 😇😇",116,16,0.7079500000000001,Positive,Excellent,0.8787878787878788,0.8787878787878788
279,Awesome,5.0,Best Price And Best Quality Laptop,38,4,0.7402,Positive,Excellent,0.9047619047619048,0.9047619047619048
279,Simply awesome,5.0,At this price point this is the best laptop with best performance.,17,1,0.7402,Positive,Excellent,0.9444444444444444,0.9444444444444444
279,Must buy!,5.0,It's Even Ryzen 5 process an also it's give the much more better performance.1. It's Coming Anti-Glare Display 400nits it's the very best Display Quality *****2. It's 16gb varient it's finger print also very speed to work ****3. Sound is also Good ****4. Battery is not a issue max 4-5 hours****I have seeing to buy a laptop since 3months but this is the best one. Finally I bought it I have seen all pavilion 14 series but it's the best one all of them So no dought to buy,44,9,0.47595,Positive,Excellent,0.8301886792452831,0.8301886792452831
279,Must buy!,5.0,Overall Performance is good. 👍,14,1,0.2202,Positive,Excellent,0.9333333333333333,0.9333333333333333
279,Great product,5.0,Best laptop in this range. I have received the laptop as per given specification.,61,16,0.6309,Positive,Excellent,0.7922077922077922,0.7922077922077922
279,Perfect product!,5.0,its the laptop you want without gaming,24,4,0.34430000000000005,Positive,Excellent,0.8571428571428571,0.8571428571428571
279,Wonderful,5.0,"Looks very cool!!!, Professional look💙",36,8,0.28595,Positive,Excellent,0.8181818181818182,0.8181818181818182
280,Classy product,5.0,"From latest  processor to long life  battery everything is great .Build quality great plastic. Beast in the range❤️👍Sound problem solved, upto 50 percent boost- FX sound download and install from torrent, then see the magic🙏🏻❤️happen.",501,37,0.6618999999999999,Positive,Excellent,0.9312267657992565,0.9312267657992565
280,Brilliant,5.0,GTA v 60fps,37,0,0.29295,Positive,Excellent,1.0,1.0
280,Perfect product!,5.0,This is Fully loaded engine I bought the RYZEN 5,23,0,0.3057,Positive,Excellent,1.0,1.0
280,Awesome,5.0,"Fast as lightningSsd port is singleRam port is double8 gb in one slot, one slot empty.Working fine with hperx 16 gb ddr4 2666mhz ram.( Warranty will be void if you open the laptop base panel)Csgo runs fine.Windows is pre installed, home edition. Webcam is not good but I usually keep that taped up so no worries there.Display is pretty good All in all I will call this one the mid range king.",416,65,-0.0837,Negative,Excellent,0.8648648648648649,0.8648648648648649
280,Pretty good,4.0,"Pros:-•Awesome professional look despite of being a gaming laptop•Sleek and minimalistic design•Powerful processor but consumes less power as it is an U series processor (less TDP)•Lightning fast boot time•Awesome keybord feel and decent backlit (white)•Good thermal management and open air vents and exhaustCons:-•Build quality, this is a major issue for me as I was looking for more sturdier laptop (took a slight dent while my phone fell on it)•Weight distribution could have been bet...",350,51,0.36345,Positive,Good,0.8728179551122195,0.8728179551122195
280,Really Nice,4.0,"performance beast ,turn on time is 9 sec,display smoothness pretty amezing ,most of all at night backlit doing awsome work it's really good",29,1,0.61275,Positive,Good,0.9666666666666667,0.9666666666666667
280,Highly recommended,5.0,Best laptop!!!No doubt this is the best laptop under this price segment. Display:10/10Performance:9/10Gaming experience:8/10Sound:7/10Battery:10/10Build:8/10,37,2,0.5511,Positive,Excellent,0.9487179487179487,0.9487179487179487
280,Terrific purchase,5.0,"To be very honest this is amazing product.The only con is that build quality is not that good but you can manage. The biggest myth is sound quality which quite loud in this but the 720p camera is very very bad , like bad as my previous laptop which was just 18000 in price .In a nuty go for it don't think too much beleive me you will proud of your decision.One thing to be noted this is my review after 2 hrs of its delivery.",69,7,0.11245,Positive,Excellent,0.9078947368421053,0.9078947368421053
280,Simply awesome,5.0,Best performance laptop in this price,42,3,0.6309,Positive,Excellent,0.9333333333333333,0.9333333333333333
280,Really Nice,4.0,i am not a heavy user. i bought it for study. i don't need dedicated graphics card. but i bought it cause i want to be  future proof. laptop is one time investment. so as of now it was a nice experience. battery stays up to 5-6 hours with normal usage i think (not exactly measured). its a good looking laptop. happy with it.,55,5,0.69935,Positive,Good,0.9166666666666666,0.9166666666666666
282,Fabulous!,5.0,"This 13-inch MacBook Pro is a great laptop, it has got amazing speed, good battery life and is lightweight. I am using it for more than a month now and below is my honest review.The features that I like in MBP 13:1.	Great battery life lasts around 9 hours with normal usage. 2.	The crisp and bright retina display with true tone, automatic brightness control and night shift. The display quality is amazing and best I’ve seen on any laptop.3.	Blazing fast SSD, It has read speed of 2580 Mbps ...",557,156,0.7799,Positive,Excellent,0.7812061711079944,0.7812061711079944
282,Absolutely stunning.,5.0,I've been using Macbook for almost about 8 years first with MacAir and then MacPro until I upgraded to this beast. There is simply a wow factor with this machine and there is no competition to Macs of course and this definitely is worth an upgrade from any previous Macbooks.Comes with inbuild Mojave OS and it is superb. Don't think twice if you're planning to pick this up.,69,19,0.6665,Positive,Excellent,0.7840909090909091,0.7840909090909091
282,Terrific,5.0,"Bought this with icici bank card, 1.35l for a touchbar and quadcore i5 is a great deal you can edit 8k videos flawlessly it is definitely quicker than my 2015 macbook pro i7",67,23,0.6496,Positive,Excellent,0.7444444444444445,0.4835911111111111
282,Worst experience ever!,,"Got laptop with damage battery, replacement happens 3times , still getting same issue, battery is not charging at allREAD MORE",12,2,-0.57635,Negative,Invalid Rating,0.8571428571428571,0.8571428571428571
282,Worthless,,Issue in battery charging. They replaced the product but same issue in replacement product itself.READ MORE,4,1,-0.2202,Negative,Invalid Rating,0.8,0.8
282,Mind-blowing purchase,5.0,excellent battery backup... works smoothly with multiple tabs open... hanging is not an issue here.. safari can be problematic with certificate configurations... chrome and firefox work perfectly fine without any certification issues.,10,7,0.38915,Positive,Excellent,0.5882352941176471,0.22891176470588237
282,Not recommended at all,,"The laptop is showing so many issues. As soon as I started my laptop, it was showing as Battery issue and needs to be replaced. VERY POOR PRODUCTREAD MORE",7,4,-0.42845,Negative,Invalid Rating,0.6363636363636364,-0.27265
282,Does the job,3.0,devery was not good.,13,16,-0.1706,Negative,Average,0.4482758620689655,-0.07647586206896552
282,Delightful,4.0,few scratches on the body.,1,11,0.29295,Positive,Good,0.08333333333333333,0.024412499999999997
282,Perfect product!,5.0,Apple is best,0,0,0.62415,Positive,Excellent,,0.0
283,Highly recommended,5.0,Best in class 😸,8,0,0.45425000000000004,Positive,Excellent,1.0,1.0
283,Best in the market!,5.0,Very good product from Asus Battery 5-6 hours depending on usageLight Weight easy to carryTouchscreen is very ResponsiveGot best deal in BBD saleFast delivery from Flipkart,23,4,0.7799499999999999,Positive,Excellent,0.8518518518518519,0.8518518518518519
283,Fabulous!,5.0,Very Amazing Laptop! Awesome looks and performance with every required feature!,6,0,0.7234499999999999,Positive,Excellent,1.0,1.0
283,Value-for-money,4.0,Good,2,0,0.2202,Positive,Good,1.0,1.0
283,Really Nice,4.0,Good performanceDecent battery backupNice look,0,0,0.4579,Positive,Good,,0.0
284,Simply awesome,5.0,Best laptop  💻 in this  Budget,237,18,0.6309,Positive,Excellent,0.9294117647058824,0.9294117647058824
284,Classy product,5.0,Gorgeous product 😍😍,170,14,0.5264,Positive,Excellent,0.9239130434782609,0.9239130434782609
284,Mind-blowing purchase,5.0,"It's just amazing! Let me get the details here:• At this price it will be the best buy for office/casual use, average gaming (Haven't played any high res games yet).• It has 1 SSD 256GB and 1 HDD of 1TB. Windows is installed in SSD so the loading time (from turned off to start) is near about 5-7 seconds.• Usable Ram is around 5.86GB. 8GB is installed in one slot so another one is free to get another ram installed.• It is very light. It doesn't have a CD drive. Honestly, I don't think any...",960,137,0.4634,Positive,Excellent,0.8751139471285324,0.8751139471285324
284,Awesome,5.0,Really Happy with the product totally satisfied with the laptop value for money,60,4,0.74175,Positive,Excellent,0.9375,0.9375
284,Excellent,5.0,"It has been 10 days I purchased it , and its working really fine . Its design and built quality is good.",42,3,0.5917,Positive,Excellent,0.9333333333333333,0.9333333333333333
284,Terrific purchase,5.0,Looks sturdyPerfect for professional use🙂,467,86,0.23835,Positive,Excellent,0.8444846292947559,0.8444846292947559
284,Good,3.0,Good for light gaming and for official work,17,1,0.4404,Positive,Average,0.9444444444444444,0.9444444444444444
284,Brilliant,5.0,Absolutely loved it ❤,41,6,0.611,Positive,Excellent,0.8723404255319149,0.8723404255319149
284,Simply awesome,5.0,Nice display and value for money,55,6,0.6309,Positive,Excellent,0.9016393442622951,0.9016393442622951
284,Terrific,5.0,Good,7,0,0.45855,Positive,Excellent,1.0,1.0
285,Great product,5.0,"It's a beast, i just bought it for react-native development as secondary machine but after using i have made it as primary machine.",525,84,0.31245,Positive,Excellent,0.8620689655172413,0.8620689655172413
285,Highly recommended,5.0,Laptop is blazing fast 🔥🔥,368,74,0.1358,Positive,Excellent,0.832579185520362,0.832579185520362
285,Fabulous!,5.0,"Excellent performance, display, sound quality.Just too heavy.",142,26,0.5712999999999999,Positive,Excellent,0.8452380952380952,0.8452380952380952
285,Awesome,5.0,Very good product but. Not for all Only if you need a pro performance for your work you can go for it but for normal users M1 will more enough..,300,72,0.44865,Positive,Excellent,0.8064516129032258,0.8064516129032258
285,Fabulous!,5.0,Best laptop I have ever used,72,14,0.6038,Positive,Excellent,0.8372093023255814,0.8372093023255814
285,Terrific,5.0,"In a single word, it’s awesome laptop u ever buy",58,12,0.5508,Positive,Excellent,0.8285714285714286,0.8285714285714286
285,Wonderful,5.0,"Great product, no such feature found that can stop you to buy it except it’s price.It’s costly for Indian market but performance wise wowed.Battery life is also great lasts 17 hours what apple claims.In first 4-6 hours it seems that it’s not using its battery, remains 99-100%",23,3,0.7354499999999999,Positive,Excellent,0.8846153846153846,0.8846153846153846
285,Wonderful,5.0,Its such a hunk.Battery backup for Movies is 2 days !Never hanged like Windows and extraordinary display.Only issue is Software compatibility for M1 chip. Rest good,5,0,0.4205,Positive,Excellent,1.0,1.0
285,Terrific purchase,5.0,Excellent product. Definitely lives up to the hype and can handle any task thrown at it with ease. The battery lasts ages and it isn't plagued with any of the issues prevalent in the previous generation macs with x86 processor architecture.,84,35,0.65635,Positive,Excellent,0.7058823529411765,0.4633058823529412
285,Terrific,5.0,Great,13,2,0.5508,Positive,Excellent,0.8666666666666667,0.8666666666666667
286,Classy product,5.0,BEAST AT ITS PRICE,17,0,0.2202,Positive,Excellent,1.0,1.0
286,Great product,5.0,As per unboxed this is my view todayWill review in detail in a monthAs of now after complete set up and initial run it’s a fine piece,73,6,0.4136,Positive,Excellent,0.9240506329113924,0.9240506329113924
286,Nice product,4.0,"Love this Beast!Amazing Specs at this price rate.The picture shown in Flipkart seems dull, but in reality it looks premium.Packaging of laptop is damn cool. No damages can occur.The performance of laptop is very impressive.RTX 3050 with AMD Ryzen 5600H makes ur work / gaming / editing smooth and efficient.NitroSense helps u to carry out functions properly.Battery life is somewhat OK OK, Not that great. U have to use battery saver mode + minimal usage of RGB keyboard for long usage. Di...",129,17,0.09605,Positive,Good,0.8835616438356164,0.8835616438356164
286,Wonderful,4.0,"An absolute beast in terms of performance found no issues at all. Games like Doom, CS GO, PUBG, etc work on 100+ fps. Do consider upgrading the ram if you want to run AAA titles with high settings.",10,0,0.14934999999999998,Positive,Good,1.0,1.0
286,Perfect product!,5.0,The laptop is just great for budget gamers. Pro - It work fabulously with anything you throw at it. I was even able to play witcher 3 on ultra setting with a stable 60fps. To be honest it's one of the most resource demanding game out there  and the hardware is capable of handling it.Con - Acer service policy is not great. Even for a Ram upgrade you would need to pay extra (I was charged 1000rs extra for the service) to the service center guys which I feel is a shady policy by Acer. The j...,15,0,0.77385,Positive,Excellent,1.0,1.0
286,Fabulous!,5.0,"Overall laptop looks awesome and build quality is superb no doubt in this section.Talking about the processor it is extremely powerful and will be future proof for atleast 5 years if you use the laptop for cad, circuit designing and for editing .Graphics card is newly launched so slowly will come to know it's performance but better to go with 3050 graphics don't Get 1650 /1650ti in 2021 now. You have other options of 1660ti if you're work is graphics dedicated.There you get extra vram.And aft...",82,17,0.7032499999999999,Positive,Excellent,0.8282828282828283,0.8282828282828283
286,Wonderful,5.0,"Performance was much better than the specs & Don't underestimate the power of Ryzen 5 & RTX 3050 😍😍I have played Warzone, Apex lengend , GTA 5 , Valorant , Forza 4 I got 100+ FPS in all . Thank you ACER for such a product ♥️.",26,3,0.6992499999999999,Positive,Excellent,0.896551724137931,0.896551724137931
286,Worth every penny,5.0,It's a great laptop with ryzen5 5600h rtx 3050,52,13,0.4256,Positive,Excellent,0.8,0.8
286,Wonderful,4.0,"Good product, performance of the laptop is awesome, built quality is good, with awesome RGB, temperature is ok ok like in valorant - temp remains at 70-75, I have played one story game plague temp goes 86 max for 1-2 sec then comes down to 78-80, heating up above the keyboard area.Overall it's a good laptop with new gen processor with rtx graphic card, I have got this laptop at 79k but now in big billion sale you will get it around 74 to 75k which is a good deal 😊",14,1,0.7558499999999999,Positive,Good,0.9333333333333333,0.9333333333333333
286,Just wow!,5.0,I received the laptop to day on 3/9/21 I update review after so tests,9,1,0.31195,Positive,Excellent,0.9,0.9
287,Highly recommended,5.0,Just perfect,31,12,0.42174999999999996,Positive,Excellent,0.7209302325581395,0.3040523255813953
287,Highly recommended,5.0,So lucky to have this Deal with The Big Billion Days.,4,0,0.3735,Positive,Excellent,1.0,1.0
287,Highly recommended,5.0,Working fine after 6 days! A fine product which I bought for 29990.Worth the price.,2,0,0.35525,Positive,Excellent,1.0,1.0
288,Very Good,4.0,Product Is Good Display Also Good,21,2,0.5965,Positive,Good,0.9130434782608695,0.9130434782608695
288,Does the job,3.0,"Giving Rating out of 10 -Performance - 10/10Battery - 10/10Fingerprint - 9/10Camera - 9/10Design - 8/10Backlit - 7/10Touchpad - 6/10Build Quality - 5/10Extra Features-1. When you open the laptop, you need not to press the power on button. It automatically opens like MacBooks2. You can charge your Phone via USB cable connecting to the Laptop without switching on the laptop. Means It has two usb port out of one is always on.Cons:1. Screen - 2/10 (very poor quality)2. Can't Up...",24,4,0.10115,Positive,Average,0.8571428571428571,0.8571428571428571
288,Good quality product,4.0,Pros:Great performance and Battery lifeGood fingerprint sensorCamera quality is good enoughVery fast boot up timeDecent speaker qualityGood charging speedRyzen 5500u is a very good processor and multitasking is very smooth on this pcCons:Display isn't that good out of the box the colours look dull and warmer but you can colour calibrate using AMD Radeon software but still its an average display.Only good thing regarding the display is anti glare feature and good enough brightness....,84,29,0.64705,Positive,Good,0.7433628318584071,0.48099292035398233
288,Awesome,5.0,"It's just awesome, loved everything about this laptop. Best this is display and the battery life that lasts for about 8-9 hours. Just one thig that it comes with one year warranty but other lenevo laptops are with 2 year warranty.overall good product.",2,0,0.7561,Positive,Excellent,1.0,1.0
288,Great product,5.0,1.Display brightness is up to mark.its good 300nits .2.Performance is also good enough in this range3.Battery backup is upto 5to 6 hr normal usagesOnly one problem you can't upgrade the RAM.,8,3,0.65785,Positive,Excellent,0.7272727272727273,0.47843636363636366
288,Did not meet expectations,,Not good display quality.Screen problem occurs.READ MORE,4,1,-0.3128,Negative,Invalid Rating,0.8,0.8
288,Best in the market!,5.0,Best product in the market at this price,5,1,0.65325,Positive,Excellent,0.8333333333333334,0.8333333333333334
288,Delightful,4.0,Nice,2,0,0.5037,Positive,Good,1.0,1.0
288,Terrific purchase,5.0,Best product with classic design,2,1,0.5568,Positive,Excellent,0.6666666666666666,0.3712
288,Utterly Disappointed,,Don't buy this product after 1 yr. It's fabric material is of very low quality. My laptop screen got broken automatically as it got stick to my keypad and got broken. Very cheap quality material. Don't buy guys.READ MORE,1,0,-0.6738500000000001,Negative,Invalid Rating,1.0,1.0
289,Great product,5.0,"if u dont have any option left after sorting and doing research on various laptops And u get this, eyes closed go for it. Great deal if its under 60k. I love it. I had several doubts before cuz of no reviews but I took a leap of faith and it didnt dissapoint. So if u r stuck with this go for it.",143,22,0.6007,Positive,Excellent,0.8666666666666667,0.8666666666666667
289,Just wow!,5.0,It's very nice leptop 👍 amazing laptop I am very happy 👍,184,38,0.76355,Positive,Excellent,0.8288288288288288,0.8288288288288288
289,Awesome,5.0,Best Laptop Ever Performance is excellentRefresh Rate is good 10 sec boot time Battery backup is not good Powerful laptop,51,8,0.7253000000000001,Positive,Excellent,0.864406779661017,0.864406779661017
289,Wonderful,4.0,Good specs and performance. Actually I ordered a blue color but got black which I wanted to order but was not available at that time. Luckily I received black it looks cool 😂,70,13,0.7128,Positive,Good,0.8433734939759037,0.8433734939759037
289,Highly recommended,5.0,I am very well satisfied with the product. This laptop met beyond my expectations. Especially the display quality and speaker audio clarity was awesome than what I expect. I would genuinely like to recommend this product for all those who are looking for an entry level gaming laptops among best brands and cheaper price. Even very well designed all though it seems to be little bulk while carrying.,245,73,0.62155,Positive,Excellent,0.7704402515723271,0.7704402515723271
289,Really Nice,4.0,Product is too good (in my personal experience) 😊❤️,9,0,0.4579,Positive,Good,1.0,1.0
289,Highly recommended,5.0,"The product is great, I just loved it, and very much pleased with delivery service. I just received the product after just 12 hrs🙂🙂. But i ordered the blue varient and I received black varient. Otherwise it was great. After 7th day I wrote my review.",50,15,0.5929,Positive,Excellent,0.7692307692307693,0.7692307692307693
289,Mind-blowing purchase,5.0,"Laptops performance is very good. At 60k laptop, it a best laptop for every one. No problem, it's far better than last year victus",21,5,0.37505,Positive,Excellent,0.8076923076923077,0.8076923076923077
289,Great product,5.0,Best Laptop under 60k,16,4,0.6309,Positive,Excellent,0.8,0.8
289,Not good,,Nice....Must buy....Will add review again after 6 Month.after 6 month..battery life very poor..screen get black for a moment..contacted HP 15 days before ...till no service provide..best don't purchaseREAD MORE,30,11,-0.3186,Negative,Invalid Rating,0.7317073170731707,-0.23312195121951218
290,Very Good,4.0,Good laptopBattery good backupFull hd,51,11,0.5965,Positive,Good,0.8225806451612904,0.8225806451612904
290,Excellent,5.0,I have purchased this Hp laptop 15-fq2070u on 27 september 2021 ...The one the very important feature that i would like to highlight is its speed and performance....The combination 512 gb SSD + i2 11 gen processor is PHENOMENON......build quality is very great ... I am sure this HP laptop's sound quality is much better than any other laptop....Final verdict : WORTHWHILE 👍👍👍,58,15,0.76605,Positive,Excellent,0.7945205479452054,0.7945205479452054
290,Worth the money,4.0,"So far it's performing well. However, body is very light. Needs very careful handling",7,0,0.34195,Positive,Good,1.0,1.0
290,Excellent,5.0,Amazing product 😍😍It'll be more better if there will be keyboard inbuilt lighting like other models ✌️✌️,13,1,0.7153499999999999,Positive,Excellent,0.9285714285714286,0.9285714285714286
290,Highly recommended,5.0,Best performance and value of money,12,2,0.5183,Positive,Excellent,0.8571428571428571,0.8571428571428571
290,Wonderful,5.0,Excellent and lovable budget laptop.Top notch performance....SSD makes it faster.,4,0,0.6995,Positive,Excellent,1.0,1.0
290,Mind-blowing purchase,5.0,Best for performance Display - 4.7/5Battery  - 3.9/5Design - 5/5Sound quality is very good Charging is very fast more than what I expected The black key board is looking premiumTrack pad is very smooth and filled with featuresCamera is average don't expect better quality,12,4,0.35865,Positive,Excellent,0.75,0.75
290,Awesome,5.0,Good product 👍,5,2,0.5326500000000001,Positive,Excellent,0.7142857142857143,0.38046428571428575
290,Excellent,5.0,Best quality,3,0,0.6044,Positive,Excellent,1.0,1.0
290,Highly recommended,5.0,Light weight,3,1,0.1358,Positive,Excellent,0.75,0.75
292,Mind-blowing purchase,5.0,Too good,46,12,0.2202,Positive,Excellent,0.7931034482758621,0.7931034482758621
292,Simply awesome,5.0,"This is beautiful laptop i purchased 11th gen i5 The best part is 11 gen i5 is far far better than 10 gen cpuz its like 50 per more,,1650 works perfect games i tried i dont play but everything ran smooth god of war ,call of duty tekken ,,,Machine learning  algos works fast like quick ...Trackpad is good .....Keypad is white....i love typing on this keyboard ...Speakers are disappointment  bad speakers ...Android studio is butter ...Anaconda works butter ...Vscode runs butter .Atom r...",40,9,0.72325,Positive,Excellent,0.8163265306122449,0.8163265306122449
292,Really Nice,4.0,1. Laptop Design Excellent2. Keyboard Quality Excellent3. Smooth work on soldworks & Auto cad.4. Sound Quality Excellent5. Display Quality Good.,23,4,0.4579,Positive,Good,0.8518518518518519,0.8518518518518519
292,Could be way better,,Battery drain very fastREAD MORE,27,14,0.2202,Positive,Invalid Rating,0.6585365853658537,0.14500975609756098
292,Bad quality,,Battery drains fastly😓READ MORE,5,2,-0.27115,Negative,Invalid Rating,0.7142857142857143,-0.19367857142857142
292,Moderate,,i can't activate ms office which should be pre install with latopREAD MORE,5,2,0.0,Neutral,Invalid Rating,0.7142857142857143,0.0
292,Value-for-money,4.0,"Good Product , Everything seems like smooth. 👍",1,0,0.32985,Positive,Good,1.0,1.0
292,Worth the money,4.0,"Overall best budget laptop with powerful Intel i5 11th generation processor and 4GB NVIDIA GEFORCE GTX 1650 GPU. All the features is same as described. Speaker quality and sound is good.Battery backup is not as mentioned, actual battery backup is of 2-3 hours.It will be better if the product have 1 TB HHD with Given 512 GB SSD.",2,0,0.54915,Positive,Good,1.0,1.0
292,Perfect product!,5.0,Good,5,3,0.5259,Positive,Excellent,0.625,0.3286875
292,Excellent,5.0,Cool product smart performance,2,1,0.59215,Positive,Excellent,0.6666666666666666,0.3947666666666666
293,Worth the money,4.0,Excellent laptop,11,1,0.3991,Positive,Good,0.9166666666666666,0.9166666666666666
293,Pretty good,4.0,Good,3,1,0.58365,Positive,Good,0.75,0.75
293,Bad quality,,I didn't like the heating noise in the laptop..and also it is slow in performance . This is not a good laptop so guys pls don't buy itREAD MORE,1,1,-0.49485,Negative,Invalid Rating,0.5,-0.247425
293,Terrific,5.0,Build quality is awesome,0,0,0.5508,Positive,Excellent,,0.0
