Product,Price,Rating,Description,Url,Review Url
MSI Katana 15 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,103990.0,4.2,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,https://www.flipkart.com/msi-katana-15-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-144-hz-b12vfk-299in-gaming-laptop/p/itm20e3a0dccc2a1?pid=COMGRDC8HGXHECTJ&lid=LSTCOMGRDC8HGXHECTJVZSCSX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGRDC8HGXHECTJ.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595,https://www.flipkart.com/msi-katana-15-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-144-hz-b12vfk-299in-gaming-laptop/product-reviews/itm20e3a0dccc2a1?pid=COMGRDC8HGXHECTJ&lid=LSTCOMGRDC8HGXHECTJVZSCSX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGRDC8HGXHECTJ.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595
Acer Predator Neo (2023) Intel Core i7 13th Gen 13700HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graph...,114990.0,4.4,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW),https://www.flipkart.com/acer-predator-neo-2023-intel-core-i7-13th-gen-13700hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-phn16-71-74h1-gaming-laptop/p/itmc7bb5d6127ce6?pid=COMGZS9GMHCJY9FF&lid=LSTCOMGZS9GMHCJY9FFAPRA7L&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGZS9GMHCJY9FF.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595,https://www.flipkart.com/acer-predator-neo-2023-intel-core-i7-13th-gen-13700hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-phn16-71-74h1-gaming-laptop/product-reviews/itmc7bb5d6127ce6?pid=COMGZS9GMHCJY9FF&lid=LSTCOMGZS9GMHCJY9FFAPRA7L&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGZS9GMHCJY9FF.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595
Acer Predator Neo (2023) Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graph...,104990.0,4.5,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year International Travelers Warranty (ITW),https://www.flipkart.com/acer-predator-neo-2023-intel-core-i5-13th-gen-13500hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-phn16-71-59xw-phn16-71-553k-gaming-laptop/p/itm55bf67c93ea98?pid=COMGZS9G8GX9YSRH&lid=LSTCOMGZS9G8GX9YSRHMOZNKD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGZS9G8GX9YSRH.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595,https://www.flipkart.com/acer-predator-neo-2023-intel-core-i5-13th-gen-13500hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-phn16-71-59xw-phn16-71-553k-gaming-laptop/product-reviews/itm55bf67c93ea98?pid=COMGZS9G8GX9YSRH&lid=LSTCOMGZS9G8GX9YSRHMOZNKD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGZS9G8GX9YSRH.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595
SAMSUNG Galaxy Book3 360 Intel EVO Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) NP7...,138990.0,4.3,Intel Core i7 Processor (13th Gen)16 GB DDR4X RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Touchscreen Display1 Year Onsite Warranty,https://www.flipkart.com/samsung-galaxy-book3-360-intel-evo-core-i7-13th-gen-1360p-16-gb-1-tb-ssd-windows-11-home-np750qfg-ka3in-thin-light-laptop/p/itm7565ea313d650?pid=COMGPXF2TFUGNNYG&lid=LSTCOMGPXF2TFUGNNYGR2PY87&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGPXF2TFUGNNYG.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595,https://www.flipkart.com/samsung-galaxy-book3-360-intel-evo-core-i7-13th-gen-1360p-16-gb-1-tb-ssd-windows-11-home-np750qfg-ka3in-thin-light-laptop/product-reviews/itm7565ea313d650?pid=COMGPXF2TFUGNNYG&lid=LSTCOMGPXF2TFUGNNYGR2PY87&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGPXF2TFUGNNYG.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595
MSI Katana 17 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,100990.0,4.4,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD43.94 cm (17.3 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/msi-katana-17-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-144-hz-b12vfk-668in-gaming-laptop/p/itmb4b148138389d?pid=COMGR5S36WGZU2DV&lid=LSTCOMGR5S36WGZU2DVCA722H&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGR5S36WGZU2DV.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595,https://www.flipkart.com/msi-katana-17-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-144-hz-b12vfk-668in-gaming-laptop/product-reviews/itmb4b148138389d?pid=COMGR5S36WGZU2DV&lid=LSTCOMGR5S36WGZU2DVCA722H&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGR5S36WGZU2DV.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595
ASUS ROG Strix G16 (2023) with 90WHr Battery Intel HX-Series Intel Core i7 13th Gen 13650HX - (16 GB/1...,152990.0,4.0,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-rog-strix-g16-2023-90whr-battery-intel-hx-series-core-i7-13th-gen-13650hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-165-hz-140-w-g614ju-n3200ws-gaming-laptop/p/itm6038aa9de8acc?pid=COMGPFPCQW8GCUF7&lid=LSTCOMGPFPCQW8GCUF7RTTPFX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGPFPCQW8GCUF7.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595,https://www.flipkart.com/asus-rog-strix-g16-2023-90whr-battery-intel-hx-series-core-i7-13th-gen-13650hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-165-hz-140-w-g614ju-n3200ws-gaming-laptop/product-reviews/itm6038aa9de8acc?pid=COMGPFPCQW8GCUF7&lid=LSTCOMGPFPCQW8GCUF7RTTPFX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGPFPCQW8GCUF7.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595
APPLE 2023 Macbook Air Apple M2 - (8 GB/256 GB SSD/macOS Ventura) MQKU3HN/A,126990.0,4.7,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD38.86 cm (15.3 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Limited Warranty",https://www.flipkart.com/apple-2023-macbook-air-m2-8-gb-256-gb-ssd-macos-ventura-mqku3hn-a/p/itm59549cbfa4253?pid=COMGQA2VDXKMHYUJ&lid=LSTCOMGQA2VDXKMHYUJYRSLOS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGQA2VDXKMHYUJ.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595,https://www.flipkart.com/apple-2023-macbook-air-m2-8-gb-256-gb-ssd-macos-ventura-mqku3hn-a/product-reviews/itm59549cbfa4253?pid=COMGQA2VDXKMHYUJ&lid=LSTCOMGQA2VDXKMHYUJYRSLOS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGQA2VDXKMHYUJ.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595
APPLE 2023 Macbook Air Apple M2 - (8 GB/256 GB SSD/macOS Ventura) MQKR3HN/A,126990.0,4.7,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System256 GB SSD38.86 cm (15.3 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Limited Warranty",https://www.flipkart.com/apple-2023-macbook-air-m2-8-gb-256-gb-ssd-macos-ventura-mqkr3hn-a/p/itm43dc18f81e3f1?pid=COMGQA2VZGNBZCHM&lid=LSTCOMGQA2VZGNBZCHMNHJUDD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGQA2VZGNBZCHM.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595,https://www.flipkart.com/apple-2023-macbook-air-m2-8-gb-256-gb-ssd-macos-ventura-mqkr3hn-a/product-reviews/itm43dc18f81e3f1?pid=COMGQA2VZGNBZCHM&lid=LSTCOMGQA2VZGNBZCHMNHJUDD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=4b44c49d-7c6e-407b-a2a7-a097e7857214.COMGQA2VZGNBZCHM.SEARCH&ppt=None&ppn=None&ssid=cae15luw6o0000001703946593799&qH=c5d334db81c10595
SAMSUNG Galaxy Book3 Pro Intel EVO Intel Core i7 13th Gen 1360P - (16 GB/512 GB SSD/Windows 11 Home) N...,149990.0,4.5,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/samsung-galaxy-book3-pro-intel-evo-core-i7-13th-gen-1360p-16-gb-512-gb-ssd-windows-11-home-np960xfg-kc1in-thin-light-laptop/p/itmf2c692fd6b465?pid=COMGPXF2ZG7FN3F5&lid=LSTCOMGPXF2ZG7FN3F58NFTP5&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGPXF2ZG7FN3F5.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595,https://www.flipkart.com/samsung-galaxy-book3-pro-intel-evo-core-i7-13th-gen-1360p-16-gb-512-gb-ssd-windows-11-home-np960xfg-kc1in-thin-light-laptop/product-reviews/itmf2c692fd6b465?pid=COMGPXF2ZG7FN3F5&lid=LSTCOMGPXF2ZG7FN3F58NFTP5&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGPXF2ZG7FN3F5.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595
HP Victus Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,108990.0,4.5,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-victus-intel-core-i7-13th-gen-13700h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15-fa1066tx-gaming-laptop/p/itm0d0b61e95c08f?pid=COMGZNSBWY8HA2V9&lid=LSTCOMGZNSBWY8HA2V9EJV5WX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGZNSBWY8HA2V9.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595,https://www.flipkart.com/hp-victus-intel-core-i7-13th-gen-13700h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15-fa1066tx-gaming-laptop/product-reviews/itm0d0b61e95c08f?pid=COMGZNSBWY8HA2V9&lid=LSTCOMGZNSBWY8HA2V9EJV5WX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGZNSBWY8HA2V9.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595
HP Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0012TU Chromebook,21990.0,3.9,Intel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-intel-celeron-dual-core-n4500-4-gb-128-gb-emmc-storage-chrome-os-15a-na0012tu-chromebook/p/itm7d20974c3dfce?pid=COMGNRNVW3HHPXFD&lid=LSTCOMGNRNVW3HHPXFDJRV8HQ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_27&otracker=search&otracker1=search&fm=organic&iid=en_nmx4y5rU00agCx1zHZPLwKXUyRjH7vvWjqXnaI3B1qRLjVt8lXOdNMWGbr0koZqc59ppmLgFBOffoTwgpOrvjw%3D%3D&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595,https://www.flipkart.com/hp-intel-celeron-dual-core-n4500-4-gb-128-gb-emmc-storage-chrome-os-15a-na0012tu-chromebook/product-reviews/itm7d20974c3dfce?pid=COMGNRNVW3HHPXFD&lid=LSTCOMGNRNVW3HHPXFDJRV8HQ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_27&otracker=search&otracker1=search&fm=organic&iid=en_nmx4y5rU00agCx1zHZPLwKXUyRjH7vvWjqXnaI3B1qRLjVt8lXOdNMWGbr0koZqc59ppmLgFBOffoTwgpOrvjw%3D%3D&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595
CHUWI Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) CoreBook X Grey Laptop,23990.0,4.1,"Stylish, Thin and Portable Light Weight Laptop
Processor: Intel Core i3-1005G1 (Base 1.20 GHz & Turbo upto 3.40 GHz) 2 Cores
RAM/Storage: 8GB DDR4, 512GB SSD
Display: 14.0"" FHD 280 nits
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty",https://www.flipkart.com/chuwi-intel-core-i3-10th-gen-1005g1-8-gb-512-gb-ssd-windows-11-home-corebook-x-grey-laptop/p/itm60983f1093f2d?pid=COMGQHRQZSPVRDZE&lid=LSTCOMGQHRQZSPVRDZEQTPAAX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_28&otracker=search&otracker1=search&fm=organic&iid=en_nmx4y5rU00agCx1zHZPLwKXUyRjH7vvWjqXnaI3B1qRsdxHJhq71f5yK7prnnRQ5sRFyVRazlmijIUowN5kNoA%3D%3D&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595,https://www.flipkart.com/chuwi-intel-core-i3-10th-gen-1005g1-8-gb-512-gb-ssd-windows-11-home-corebook-x-grey-laptop/product-reviews/itm60983f1093f2d?pid=COMGQHRQZSPVRDZE&lid=LSTCOMGQHRQZSPVRDZEQTPAAX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_28&otracker=search&otracker1=search&fm=organic&iid=en_nmx4y5rU00agCx1zHZPLwKXUyRjH7vvWjqXnaI3B1qRsdxHJhq71f5yK7prnnRQ5sRFyVRazlmijIUowN5kNoA%3D%3D&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595
Lenovo LOQ AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,109990.0,4.4,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7840hs-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15aph8-gaming-laptop/p/itm82641cc923ce1?pid=COMGRC9RBV47FZJM&lid=LSTCOMGRC9RBV47FZJMMLGV7G&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGRC9RBV47FZJM.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-loq-amd-ryzen-7-octa-core-7840hs-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15aph8-gaming-laptop/product-reviews/itm82641cc923ce1?pid=COMGRC9RBV47FZJM&lid=LSTCOMGRC9RBV47FZJMMLGV7G&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGRC9RBV47FZJM.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595
MSI Katana 17 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,134990.0,5.0,Intel Core i7 Processor (12th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD43.94 cm (17.3 Inch) Display2 Year Carry-in Warranty,https://www.flipkart.com/msi-katana-17-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-240-hz-b12vgk-672in-gaming-laptop/p/itm1f8c98964a53d?pid=COMGRDC8X3YQXCXH&lid=LSTCOMGRDC8X3YQXCXHOJ1KKX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGRDC8X3YQXCXH.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595,https://www.flipkart.com/msi-katana-17-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-240-hz-b12vgk-672in-gaming-laptop/product-reviews/itm1f8c98964a53d?pid=COMGRDC8X3YQXCXH&lid=LSTCOMGRDC8X3YQXCXHOJ1KKX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGRDC8X3YQXCXH.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595
SAMSUNG Galaxy Book3 360 Intel EVO Intel Core i5 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) N...,117990.0,5.0,Intel Core i5 Processor (13th Gen)16 GB DDR4X RAMWindows 11 Operating System512 GB SSD33.78 cm (13.3 Inch) Touchscreen Display1 Year Onsite Warranty,https://www.flipkart.com/samsung-galaxy-book3-360-intel-evo-core-i5-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-np730qfg-ka1in-thin-light-laptop/p/itm71085a961206b?pid=COMGPXF2NXQWGQPU&lid=LSTCOMGPXF2NXQWGQPUMUAWCE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGPXF2NXQWGQPU.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595,https://www.flipkart.com/samsung-galaxy-book3-360-intel-evo-core-i5-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-np730qfg-ka1in-thin-light-laptop/product-reviews/itm71085a961206b?pid=COMGPXF2NXQWGQPU&lid=LSTCOMGPXF2NXQWGQPUMUAWCE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGPXF2NXQWGQPU.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595
ASUS ROG Strix G15 (2022) AMD Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Gr...,84990.0,4.3,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-rog-strix-g15-2022-amd-ryzen-7-octa-core-r7-6800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-g513rc-hn083w-gaming-laptop/p/itmba4bcb9ce6a8d?pid=COMGCYCEH9RMGGZ5&lid=LSTCOMGCYCEH9RMGGZ5FIZ8ZJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGCYCEH9RMGGZ5.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595,https://www.flipkart.com/asus-rog-strix-g15-2022-amd-ryzen-7-octa-core-r7-6800h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-g513rc-hn083w-gaming-laptop/product-reviews/itmba4bcb9ce6a8d?pid=COMGCYCEH9RMGGZ5&lid=LSTCOMGCYCEH9RMGGZ5FIZ8ZJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=4c7e2d28-110d-43c4-a63f-a45a79794803.COMGCYCEH9RMGGZ5.SEARCH&ppt=None&ppn=None&ssid=coqy2irlhs0000001703946594408&qH=c5d334db81c10595
